id,natural_cidade_campus,qtd_periodos_cursados,genero,cor
7982,N,1,M,Parda
7983,N,6,M,Branca
7985,S,1,M,Parda
7987,N,5,M,Branca
7988,N,2,M,Branca
7989,N,2,M,Branca
7994,N,2,M,Parda
7995,N,6,M,Branca
7996,S,3,M,Parda
7999,S,1,F,Parda
8002,S,4,F,Branca
8013,N,2,M,Branca
8015,N,6,M,Parda
8017,N,4,F,Branca
8020,S,1,F,Parda
8021,N,2,F,Preta
8022,S,4,F,Parda
8026,N,1,F,Parda
8028,S,5,M,Branca
8030,S,6,M,Parda
8031,N,1,M,Parda
8032,S,2,M,Branca
8036,S,8,M,Parda
8037,S,4,M,Parda
8039,N,1,M,Parda
8040,N,4,M,Parda
8042,S,6,M,Branca
8043,N,1,M,Branca
8045,N,10,M,Parda
8049,S,4,M,Branca
8050,N,8,M,Preta
8052,N,1,M,Branca
8053,N,3,M,Branca
8054,S,1,M,Preta
8055,S,10,M,Amarela
8058,N,1,M,Parda
8059,S,3,M,Branca
8060,S,2,M,Parda
8063,S,5,F,Parda
8066,S,1,M,Parda
8068,N,7,M,Branca
8070,S,1,F,Preta
8072,N,8,F,Branca
8078,S,5,M,Branca
8080,N,3,M,Branca
8087,S,6,F,Preta
8089,N,1,M,Branca
8090,N,1,M,Parda
8094,S,8,F,Parda
8096,S,5,M,Parda
8101,S,6,M,Preta
8104,S,5,M,Parda
8105,S,1,M,Parda
8106,S,8,M,Branca
8107,S,2,F,Parda
8110,N,1,F,Parda
8111,S,3,M,Preta
8118,S,9,F,Parda
8119,N,6,F,Branca
8124,N,2,F,Preta
8126,S,3,M,Parda
8128,S,8,M,Branca
8130,N,1,F,Parda
8132,N,3,F,Branca
8133,S,9,F,Parda
8134,N,4,F,Parda
8135,N,7,F,Parda
8138,S,3,M,Amarela
8141,S,5,M,Parda
8143,N,1,M,Branca
8144,N,1,F,Branca
8145,S,1,F,Branca
8147,S,3,F,Parda
8148,N,2,F,Branca
8149,N,1,F,Parda
8158,N,4,M,Parda
8167,S,8,F,Parda
8168,S,2,F,Parda
8173,S,2,F,Parda
8177,N,1,M,Parda
8178,S,4,M,Branca
8180,N,6,M,Parda
8181,S,2,M,Branca
8182,S,3,M,Parda
8185,N,8,M,Parda
8186,S,1,M,Parda
8187,S,6,M,Parda
8189,S,10,M,Parda
8190,S,1,M,Parda
8192,S,1,M,Parda
8195,S,5,F,Preta
8199,N,1,F,Preta
8200,N,3,M,Parda
8205,S,2,M,Parda
8206,N,3,M,Parda
8210,N,6,M,Parda
8212,S,3,M,Preta
8213,S,6,M,Parda
8214,N,2,M,Parda
8215,N,1,M,Parda
8216,S,3,M,Parda
8217,N,5,M,Branca
8219,S,10,M,Branca
8220,S,3,M,Preta
8223,N,1,F,Preta
8225,S,3,F,Parda
8226,N,1,M,Preta
8229,N,9,F,Branca
8230,S,4,F,Preta
8232,S,4,F,Parda
8236,S,4,F,Parda
8241,S,1,M,Parda
8244,S,1,M,Parda
8246,S,3,M,Branca
8247,S,3,F,Parda
8261,S,2,F,Parda
8263,N,7,F,Parda
8264,S,8,M,Branca
8266,N,2,F,Parda
8277,S,1,F,Branca
8278,S,1,F,Preta
8280,S,3,M,Branca
8283,N,1,F,Preta
8285,S,6,F,Amarela
8286,S,5,M,Parda
8287,S,8,F,Branca
8289,S,1,F,Preta
8290,N,6,F,Parda
8297,S,10,F,Branca
8299,N,10,M,Parda
8302,S,2,M,Branca
8304,S,1,M,Parda
8305,S,2,M,Parda
8311,S,6,M,Parda
8313,S,5,M,Parda
8316,S,6,M,Branca
8317,S,1,M,Parda
8320,N,2,M,Branca
8321,S,9,M,Branca
8326,S,3,F,Branca
8328,N,2,F,Parda
8329,S,1,F,Branca
8333,S,2,F,Parda
8335,S,1,F,Parda
8336,N,2,F,Branca
8337,S,1,M,Parda
8340,N,1,F,Branca
8341,S,1,F,Parda
8347,N,2,F,Branca
8349,S,6,M,Branca
8350,S,7,M,Parda
8351,N,5,M,Parda
8352,S,4,M,Branca
8353,S,3,M,Preta
8354,N,1,M,Parda
8355,S,2,M,Parda
8356,S,3,M,Preta
8361,S,1,M,Parda
8364,S,3,M,Preta
8365,S,6,F,Branca
8366,S,3,M,Preta
8372,N,6,M,Branca
8373,N,1,M,Parda
8374,N,1,M,Branca
8375,N,2,M,Branca
8377,S,1,M,Parda
8379,N,3,M,Branca
8383,S,1,F,Parda
8392,S,1,F,Branca
8397,S,9,M,Parda
8400,S,6,F,Parda
8401,S,2,F,Preta
8402,S,3,M,Parda
8404,S,1,M,Parda
8405,S,1,M,Parda
8406,S,6,M,Parda
8408,N,6,F,Preta
8410,S,3,M,Parda
8411,S,5,F,Branca
8412,S,8,F,Parda
8414,S,3,M,Parda
8415,S,1,M,Branca
8419,N,8,M,Parda
8424,S,2,M,Preta
8425,S,1,M,Parda
8426,S,3,M,Preta
8428,S,3,M,Parda
8430,S,5,M,Parda
8431,S,2,M,Branca
8433,N,2,M,Branca
8435,S,3,M,Parda
8438,N,4,M,Branca
8439,N,1,F,Branca
8440,S,6,F,Preta
8441,S,2,F,Parda
8442,N,1,F,Parda
8446,S,3,F,Branca
8449,N,2,F,Branca
8450,S,1,F,Parda
8451,S,1,F,Parda
8453,N,7,F,Branca
8455,S,3,F,Parda
8456,S,3,F,Branca
8457,N,8,F,Branca
8458,S,2,F,Preta
8459,N,1,F,Parda
8460,S,4,F,Branca
8462,S,1,F,Amarela
8464,S,1,F,Parda
8465,S,5,F,Branca
8470,N,1,F,Branca
8477,N,7,F,Parda
8482,S,1,F,Parda
8486,N,1,M,Branca
8488,S,1,M,Parda
8491,S,4,M,Branca
8492,S,1,M,Parda
8494,N,2,M,Parda
8497,N,1,M,Branca
8498,S,1,M,Branca
8500,S,7,M,Branca
8501,S,6,M,Parda
8502,N,3,M,Parda
8503,S,3,M,Branca
8504,S,1,M,Preta
8505,S,1,M,Branca
8506,N,1,M,Preta
8507,S,2,M,Parda
8512,S,1,M,Branca
8515,N,6,M,Parda
8519,S,3,F,Parda
8525,S,1,M,Preta
8527,N,6,F,Branca
8530,S,1,M,Parda
8532,N,1,F,Parda
8537,S,2,F,Parda
8543,S,1,F,Branca
8546,S,2,M,Parda
8547,N,3,F,Parda
8548,S,3,F,Preta
8550,N,1,F,Branca
8555,N,4,F,Parda
8557,N,2,F,Parda
8558,S,6,F,Branca
8562,N,1,F,Parda
8563,N,1,F,Parda
8573,N,3,F,Parda
8577,S,1,F,Parda
8578,N,1,F,Parda
8588,S,2,F,Parda
8589,S,3,M,Branca
8593,S,1,F,Branca
8597,S,3,F,Preta
8598,N,7,F,Branca
8605,S,2,F,Branca
8607,N,1,F,Branca
8610,N,1,M,Branca
8613,N,2,M,Branca
8614,N,6,M,Parda
8615,N,6,M,Branca
8618,S,4,M,Parda
8625,N,3,M,Parda
8628,S,7,M,Branca
8630,S,2,M,Parda
8632,S,4,M,Branca
8634,S,1,M,Parda
8635,S,2,M,Branca
8636,S,2,M,Parda
8637,S,4,F,Parda
8645,N,2,F,Branca
8646,N,3,F,Parda
8647,S,1,M,Parda
8649,S,4,M,Parda
8650,S,1,M,Parda
8654,S,5,M,Parda
8657,N,2,F,Branca
8662,S,1,F,Parda
8664,N,4,M,Parda
8666,S,2,M,Branca
8669,N,9,F,Parda
8671,S,1,M,Parda
8672,N,7,M,Parda
8673,S,5,M,Parda
8674,S,1,M,Parda
8676,S,4,F,Branca
8677,S,6,M,Parda
8679,N,4,M,Parda
8682,S,1,F,Parda
8686,S,1,F,Branca
8688,N,5,M,Branca
8689,S,1,M,Branca
8693,S,1,M,Parda
8694,S,2,M,Branca
8695,S,1,M,Parda
8696,N,2,F,Branca
8700,S,3,M,Parda
8705,S,1,M,Branca
8706,S,1,M,Branca
8711,N,6,M,Parda
8713,N,1,F,Branca
8714,N,6,M,Parda
8716,N,2,M,Parda
8719,N,3,M,Parda
8722,S,6,M,Branca
8733,S,3,M,Parda
8736,S,1,M,Parda
8738,N,1,F,Preta
8747,S,2,M,Branca
8750,S,3,F,Parda
8751,N,1,F,Parda
8753,S,5,F,Parda
8757,S,1,M,Branca
8758,S,1,M,Branca
8760,S,5,M,Parda
8762,S,5,M,Parda
8764,S,9,M,Parda
8765,N,1,M,Parda
8769,S,1,F,Parda
8770,N,1,F,Preta
8775,S,1,F,Preta
8776,N,7,F,Parda
8777,N,1,M,Branca
8780,S,3,F,Branca
8782,S,6,M,Parda
8786,S,7,M,Parda
8792,S,1,M,Preta
8794,N,4,F,Preta
8797,S,1,F,Branca
8805,S,2,M,Branca
8807,S,3,F,Parda
8810,S,3,M,Branca
8812,S,3,F,Parda
8818,S,10,F,Preta
8824,S,4,F,Parda
8827,S,8,F,Parda
8830,N,1,M,Parda
8832,S,4,F,Preta
8835,N,7,F,Parda
8841,S,1,M,Parda
8844,N,1,F,Branca
8846,S,6,F,Parda
8847,S,1,M,Preta
8849,N,3,M,Parda
8850,S,2,M,Parda
8851,N,2,M,Parda
8852,N,2,M,Parda
8853,N,2,M,Parda
8857,S,4,M,Parda
8860,S,6,F,Parda
8861,S,2,M,Branca
8863,N,5,M,Preta
8868,S,3,M,Branca
8869,N,6,M,Branca
8870,S,5,M,Branca
8872,N,2,M,Parda
8873,S,3,M,Parda
8881,N,1,F,Branca
8884,S,1,F,Branca
8885,S,2,M,Branca
8886,N,2,M,Branca
8889,S,1,M,Parda
8890,S,9,M,Branca
8893,S,2,M,Preta
8894,S,9,M,Preta
8897,S,4,M,Parda
8898,S,1,M,Parda
8899,S,2,M,Parda
8904,S,3,M,Parda
8905,S,3,M,Parda
8906,S,8,M,Branca
8907,S,1,M,Parda
8912,N,1,F,Branca
8913,S,6,F,Parda
8916,S,5,F,Branca
8917,S,5,F,Parda
8920,S,1,M,Preta
8924,S,5,M,Preta
8926,S,2,M,Preta
8928,N,3,M,Branca
8932,N,2,M,Parda
8935,S,1,M,Preta
8937,S,6,M,Branca
8940,S,3,M,Preta
8941,S,2,M,Branca
8943,S,8,M,Parda
8944,S,1,M,Parda
8945,N,1,F,Parda
8946,N,1,F,Branca
8948,N,4,M,Parda
8950,N,1,M,Parda
8952,N,1,M,Branca
8955,N,5,M,Parda
8962,S,2,M,Parda
8964,S,2,M,Branca
8965,N,3,F,Parda
8966,S,1,F,Parda
8967,S,3,M,Branca
8970,S,2,M,Preta
8972,S,3,F,Preta
8974,N,2,M,Parda
8975,N,2,F,Branca
8977,N,1,M,Branca
8978,N,5,M,Branca
8979,N,1,M,Branca
8981,N,1,M,Parda
8983,N,5,M,Branca
8984,N,2,F,Parda
8986,N,3,F,Parda
8987,N,1,M,Parda
8988,N,1,M,Branca
8989,N,5,M,Branca
8990,N,1,M,Parda
8991,N,1,M,Parda
8992,N,1,M,Branca
8993,N,5,M,Parda
8994,N,1,M,Parda
8995,N,1,M,Parda
8996,N,3,M,Parda
8997,N,1,M,Parda
8998,N,3,M,Parda
8999,N,3,M,Parda
9000,N,1,M,Parda
9001,N,3,M,Parda
9002,N,3,M,Parda
9003,N,1,M,Parda
9005,N,5,M,Parda
9006,N,3,M,Parda
9007,N,1,M,Parda
9008,S,3,M,Parda
9009,N,3,M,Parda
9010,N,5,M,Parda
9011,N,1,M,Parda
9012,N,1,M,Parda
9013,S,1,M,Parda
9014,N,3,M,Parda
9015,N,5,M,Branca
9016,N,5,M,Preta
9017,N,5,M,Parda
9018,N,3,M,Parda
9019,N,1,F,Branca
9020,N,1,F,Parda
9021,N,5,M,Parda
9022,N,1,M,Parda
9023,N,5,M,Parda
9024,N,3,M,Parda
9025,N,1,M,Parda
9027,N,1,M,Parda
9028,N,5,F,Parda
9030,N,1,M,Parda
9031,N,2,M,Parda
9032,N,1,M,Parda
9033,N,1,M,Parda
9034,N,1,M,Parda
9035,N,1,M,Parda
9036,N,1,M,Branca
9037,N,5,M,Branca
9038,N,1,M,Parda
9039,N,1,F,Parda
9040,N,5,F,Parda
9041,S,5,M,Parda
9042,N,1,F,Parda
9043,N,1,M,Parda
9044,N,1,M,Parda
9045,N,5,M,Parda
9046,N,5,M,Parda
9047,S,3,F,Parda
9048,N,5,M,Parda
9049,N,1,M,Parda
9050,N,1,M,Parda
9051,N,5,M,Parda
9052,N,3,M,Parda
9053,N,1,F,Parda
9054,N,5,M,Parda
9055,N,1,M,Branca
9056,N,1,M,Branca
9057,N,1,M,Preta
9058,N,4,M,Parda
9059,N,5,M,Parda
9060,N,3,F,Parda
9061,N,5,F,Parda
9062,N,3,F,Parda
9063,N,3,M,Parda
9064,N,1,M,Parda
9065,N,3,M,Parda
9066,N,2,M,Parda
9067,N,5,M,Branca
9068,N,1,M,Parda
9069,N,5,M,Parda
9070,N,5,M,Parda
9072,N,3,M,Parda
9073,N,2,M,Parda
9074,N,3,M,Parda
9075,N,5,M,Parda
9076,N,5,M,Parda
9077,N,5,M,Branca
9078,N,3,M,Parda
9079,N,5,M,Parda
9080,N,5,M,Parda
9081,N,5,F,Parda
9082,N,5,M,Parda
9083,N,5,M,Parda
9085,N,1,M,Parda
9086,N,1,F,Parda
9087,N,1,F,Parda
9089,N,1,M,Preta
9090,S,1,M,Parda
9091,N,5,M,Parda
9092,S,3,M,Parda
9093,N,5,M,Parda
9094,N,1,M,Branca
9095,N,5,M,Parda
9096,N,1,M,Parda
9097,N,3,M,Parda
9099,S,6,M,Parda
9100,S,3,M,Parda
9101,S,2,M,Parda
9103,S,9,M,Parda
9104,S,3,M,Parda
9105,N,3,M,Parda
9106,N,5,M,Branca
9107,S,3,M,Parda
9108,S,5,M,Parda
9109,N,3,F,Branca
9110,S,3,M,Parda
9111,S,6,M,Parda
9113,N,8,M,Parda
9114,N,1,M,Parda
9115,N,2,M,Parda
9116,S,3,M,Parda
9118,S,7,F,Parda
9119,S,3,M,Parda
9120,S,3,F,Parda
9121,N,5,M,Parda
9122,N,3,F,Parda
9123,N,3,M,Parda
9124,S,2,M,Parda
9125,S,9,M,Branca
9126,S,1,M,Branca
9127,N,1,M,Parda
9128,S,1,F,Parda
9129,S,5,M,Parda
9130,N,2,F,Parda
9131,N,1,M,Parda
9133,S,7,M,Parda
9135,S,7,F,Parda
9138,S,1,F,Parda
9139,S,2,F,Parda
9140,S,3,M,Parda
9141,N,1,M,Parda
9143,S,3,M,Parda
9144,S,7,M,Parda
9146,S,7,M,Parda
9147,S,5,M,Parda
9148,S,4,M,Parda
9149,N,3,M,Parda
9150,N,7,M,Parda
9152,N,7,M,Parda
9154,N,7,M,Parda
9155,N,7,M,Parda
9156,S,9,F,Parda
9157,S,5,M,Parda
9159,S,3,M,Parda
9160,N,4,F,Parda
9162,N,1,M,Parda
9163,N,9,M,Parda
9164,N,3,F,Parda
9166,N,9,M,Parda
9167,N,3,M,Parda
9168,N,5,M,Parda
9169,N,7,M,Parda
9170,N,5,M,Parda
9171,S,3,M,Parda
9172,N,3,M,Parda
9173,S,5,M,Parda
9174,S,5,M,Branca
9175,S,7,M,Parda
9176,S,5,M,Parda
9177,S,7,M,Parda
9179,S,9,M,Parda
9180,S,7,F,Parda
9182,S,3,F,Parda
9183,N,7,M,Parda
9184,S,3,M,Parda
9185,S,3,M,Parda
9186,N,3,F,Parda
9188,N,3,M,Parda
9189,N,7,M,Parda
9190,N,3,M,Parda
9191,N,9,M,Preta
9192,N,7,M,Parda
9193,S,5,M,Parda
9194,S,7,M,Parda
9196,N,1,M,Parda
9197,S,1,F,Parda
9198,N,7,M,Parda
9199,S,2,M,Parda
9200,N,9,M,Branca
9201,N,1,M,Parda
9202,S,5,M,Parda
9204,S,10,M,Parda
9205,N,9,M,Parda
9207,N,3,F,Parda
9209,N,3,M,Parda
9210,N,5,M,Parda
9211,N,2,M,Parda
9213,S,10,F,Parda
9214,N,1,M,Parda
9216,N,1,F,Parda
9217,S,7,M,Parda
9218,S,11,M,Parda
9220,S,3,M,Parda
9221,S,1,M,Parda
9223,N,4,F,Parda
9224,S,10,M,Parda
9225,N,8,F,Parda
9227,N,2,M,Parda
9228,N,3,M,Parda
9229,N,3,M,Parda
9231,N,1,M,Parda
9232,N,3,M,Parda
9234,S,2,M,Parda
9235,N,7,M,Parda
9237,N,5,M,Parda
9238,S,2,M,Parda
9240,S,4,F,Parda
9243,N,2,M,Branca
9244,N,1,M,Parda
9245,N,2,M,Preta
9246,S,1,M,Parda
9249,S,3,M,Parda
9250,N,1,F,Parda
9252,N,2,M,Parda
9253,N,2,M,Parda
9256,S,2,M,Branca
9257,N,4,M,Parda
9258,N,4,M,Preta
9259,N,1,M,Parda
9260,N,1,M,Parda
9261,N,6,M,Amarela
9263,N,3,M,Branca
9264,N,1,F,Parda
9266,N,1,M,Parda
9267,N,7,M,Branca
9270,S,2,M,Parda
9271,S,1,F,Branca
9274,N,2,F,Parda
9280,N,1,M,Parda
9282,S,6,F,Parda
9283,N,2,M,Parda
9284,N,2,M,Parda
9285,N,4,M,Branca
9287,N,8,F,Branca
9289,N,4,M,Parda
9294,N,2,M,Parda
9295,S,2,M,Parda
9296,S,4,M,Branca
9298,N,1,M,Parda
9303,N,3,M,Parda
9305,N,9,M,Parda
9311,N,1,M,Parda
9313,N,4,F,Parda
9314,N,1,M,Branca
9317,S,5,M,Branca
9320,N,2,M,Branca
9323,S,2,M,Parda
9325,N,7,M,Parda
9326,S,4,M,Branca
9329,N,2,M,Parda
9332,N,4,M,Branca
9333,S,8,M,Preta
9334,S,2,M,Parda
9336,N,2,M,Parda
9337,S,8,M,Parda
9338,S,2,M,Parda
9339,N,6,M,Branca
9340,S,6,M,Parda
9344,N,2,M,Parda
9346,N,8,M,Parda
9347,N,2,M,Branca
9348,N,1,F,Parda
9349,S,2,F,Parda
9350,N,1,F,Parda
9351,N,6,M,Parda
9352,N,1,M,Parda
9354,S,6,M,Branca
9355,N,1,M,Parda
9361,N,6,M,Branca
9364,N,8,M,Branca
9365,S,1,M,Parda
9366,S,2,M,Parda
9370,S,4,M,Parda
9372,N,4,M,Parda
9373,N,1,M,Parda
9374,N,4,F,Parda
9376,N,3,F,Branca
9377,N,6,M,Parda
9379,N,4,M,Parda
9382,N,4,M,Parda
9385,S,3,F,Branca
9387,N,8,M,Parda
9393,S,4,M,Parda
9399,S,8,M,Branca
9401,N,6,M,Parda
9403,N,6,M,Parda
9404,S,6,M,Branca
9409,S,2,M,Parda
9410,N,3,M,Branca
9412,N,6,F,Branca
9415,N,7,M,Parda
9418,N,1,M,Parda
9420,N,2,M,Parda
9421,S,8,M,Branca
9430,N,6,M,Parda
9431,N,4,M,Branca
9433,S,5,M,Parda
9440,N,2,M,Parda
9441,N,1,M,Preta
9445,N,1,F,Parda
9446,N,1,F,Parda
9450,N,2,M,Parda
9451,S,6,M,Parda
9452,N,6,M,Parda
9454,N,6,M,Branca
9456,S,8,M,Parda
9461,N,4,M,Parda
9466,N,2,F,Parda
9472,N,1,M,Parda
9474,N,2,M,Parda
9481,N,4,M,Parda
9482,N,1,M,Parda
9483,S,2,M,Branca
9485,S,4,M,Preta
9486,N,1,M,Preta
9487,N,1,M,Parda
9488,N,3,M,Preta
9489,N,2,M,Parda
9490,N,2,M,Parda
9491,N,1,M,Parda
9492,S,3,M,Preta
9494,N,6,M,Branca
9497,S,4,M,Preta
9499,N,1,M,Parda
9500,S,4,F,Parda
9505,S,7,M,Branca
9506,N,4,M,Preta
9507,N,1,M,Parda
9509,S,7,M,Parda
9511,N,4,M,Branca
9517,N,2,M,Parda
9518,N,4,M,Parda
9520,N,2,M,Parda
9522,S,8,F,Parda
9523,N,2,M,Parda
9525,N,3,M,Parda
9527,N,2,M,Parda
9529,S,5,M,Preta
9531,N,3,F,Amarela
9533,N,2,M,Parda
9540,N,2,M,Parda
9545,N,6,M,Branca
9548,N,2,M,Parda
9549,N,1,M,Parda
9551,N,1,F,Parda
9552,S,3,M,Preta
9554,N,11,M,Parda
9555,N,4,M,Parda
9559,S,3,M,Parda
9560,N,3,F,Parda
9561,N,2,F,Parda
9562,N,1,F,Parda
9563,N,2,F,Branca
9570,N,3,M,Branca
9584,N,1,M,Parda
9585,N,7,M,Parda
9586,N,1,M,Parda
9587,S,6,M,Preta
9591,S,4,M,Parda
9596,N,5,F,Parda
9597,N,3,F,Parda
9607,N,8,F,Parda
9608,N,6,F,Parda
9610,N,1,M,Parda
9611,N,5,F,Branca
9612,N,3,F,Branca
9614,N,3,M,Parda
9620,N,2,M,Parda
9621,N,4,M,Parda
9630,N,1,M,Parda
9631,N,4,F,Parda
9632,N,7,F,Parda
9633,N,2,M,Parda
9639,S,7,M,Parda
9640,S,1,M,Parda
9641,N,4,M,Parda
9642,N,5,M,Parda
9643,N,2,M,Parda
9644,S,1,F,Parda
9645,S,1,F,Parda
9647,S,1,F,Parda
9648,S,3,F,Parda
9655,N,6,M,Parda
9656,N,4,M,Parda
9657,N,3,M,Parda
9658,S,1,M,Parda
9659,S,3,M,Parda
9660,N,3,M,Branca
9662,N,8,M,Parda
9663,N,2,M,Parda
9664,N,1,M,Parda
9671,N,3,M,Parda
9675,N,1,M,Parda
9677,S,1,F,Branca
9679,N,1,M,Parda
9680,N,7,M,Parda
9682,N,5,F,Parda
9683,N,1,M,Parda
9687,N,3,M,Parda
9688,S,1,M,Branca
9690,S,5,M,Parda
9691,S,3,M,Parda
9692,N,1,M,Parda
9693,S,8,F,Parda
9696,S,5,F,Preta
9697,N,4,F,Parda
9698,N,1,F,Parda
9699,N,1,M,Parda
9701,N,5,M,Parda
9708,S,1,F,Parda
9709,S,1,F,Parda
9710,N,5,F,Parda
9716,S,3,M,Branca
9717,S,4,M,Branca
9730,N,10,M,Parda
9732,S,2,F,Branca
9734,N,1,F,Parda
9735,S,5,F,Parda
9737,S,11,M,Parda
9738,S,5,M,Parda
9739,N,3,M,Parda
9740,N,7,M,Parda
9747,N,6,M,Preta
9750,N,1,F,Branca
9752,N,3,F,Branca
9756,N,9,F,Branca
9759,N,3,M,Parda
9760,N,1,M,Parda
9761,S,9,M,Parda
9762,S,1,M,Parda
9765,N,2,M,Parda
9769,S,1,F,Branca
9770,N,2,F,Parda
9771,N,1,F,Parda
9772,N,2,F,Branca
9773,N,1,F,Branca
9777,S,1,M,Branca
9779,S,1,M,Parda
9782,N,5,M,Branca
9783,S,6,M,Preta
9786,S,12,M,Branca
9787,N,8,M,Branca
9791,N,1,F,Parda
9792,N,8,F,Parda
9793,N,4,M,Parda
9794,N,2,M,Parda
9796,N,1,F,Amarela
9797,N,3,M,Parda
9798,N,2,M,Parda
9802,N,8,M,Branca
9804,N,13,F,Parda
9805,S,5,F,Parda
9806,S,1,F,Parda
9807,N,2,M,Parda
9808,N,2,M,Parda
9809,N,7,M,Parda
9815,N,3,F,Preta
9816,N,1,F,Preta
9817,S,3,F,Branca
9818,S,3,F,Parda
9820,S,1,F,Branca
9823,N,1,M,Branca
9827,S,4,M,Preta
9829,S,4,M,Preta
9830,N,4,M,Parda
9833,N,1,M,Parda
9834,N,2,M,Parda
9835,N,3,M,Parda
9840,N,1,M,Parda
9844,S,6,M,Preta
9845,N,11,M,Preta
9848,S,3,M,Parda
9849,N,3,M,Parda
9851,N,8,F,Parda
9856,N,6,M,Parda
9859,N,1,F,Parda
9860,N,2,F,Branca
9862,N,1,F,Parda
9865,N,3,M,Parda
9868,S,8,F,Parda
9869,N,1,M,Parda
9872,N,2,M,Parda
9874,N,4,M,Parda
9876,N,7,M,Parda
9878,N,9,F,Branca
9879,S,8,F,Parda
9881,N,8,F,Parda
9882,N,1,F,Parda
9883,N,3,F,Parda
9890,S,7,F,Parda
9895,N,2,M,Parda
9896,N,3,M,Parda
9900,N,7,F,Parda
9901,S,7,F,Parda
9905,N,3,F,Parda
9909,N,2,M,Parda
9911,N,2,F,Parda
9912,N,5,F,Parda
9914,N,7,F,Parda
9915,S,2,F,Parda
9916,N,10,F,Parda
9917,N,1,F,Parda
9918,S,8,F,Parda
9919,N,1,F,Parda
9920,S,8,F,Branca
9926,N,1,F,Parda
9929,N,3,F,Parda
9932,N,1,F,Parda
9934,N,1,F,Parda
9936,N,7,F,Parda
9938,N,1,F,Parda
9939,N,1,F,Branca
9940,S,4,F,Parda
9941,N,2,F,Parda
9946,N,2,M,Parda
9947,N,1,M,Parda
9948,N,3,M,Parda
9950,N,1,M,Parda
9951,N,2,M,Parda
9955,N,7,F,Parda
9960,N,5,F,Parda
9964,N,1,M,Parda
9966,N,6,F,Parda
9967,N,7,F,Parda
9969,S,5,F,Parda
9970,S,7,F,Branca
9974,S,2,M,Parda
9977,N,3,M,Parda
9983,S,8,F,Branca
9985,N,9,M,Parda
9986,N,3,M,Parda
9987,S,3,M,Parda
9988,S,9,M,Parda
9989,N,3,M,Parda
9990,N,2,M,Parda
9991,N,7,M,Parda
9993,N,1,M,Parda
9994,N,8,F,Parda
9995,N,8,F,Parda
9998,S,3,F,Branca
9999,N,5,F,Parda
10005,N,6,M,Parda
10006,N,2,M,Parda
10009,S,1,F,Parda
10010,N,4,F,Parda
10011,N,5,F,Parda
10012,N,3,F,Parda
10013,S,1,F,Parda
10015,S,11,M,Parda
10016,S,3,M,Parda
10018,N,9,M,Parda
10019,N,8,F,Preta
10020,S,1,F,Parda
10025,S,1,F,Parda
10026,N,5,F,Parda
10027,N,7,M,Parda
10029,S,2,M,Parda
10030,N,2,M,Parda
10031,N,10,M,Branca
10033,N,3,M,Branca
10034,N,7,M,Parda
10035,N,5,M,Parda
10038,N,7,M,Parda
10039,N,2,M,Parda
10041,N,1,F,Parda
10042,N,5,F,Parda
10044,N,11,F,Parda
10046,S,1,F,Parda
10047,N,1,F,Parda
10050,S,8,F,Parda
10052,N,1,M,Branca
10053,N,2,M,Parda
10055,S,1,M,Parda
10056,N,11,M,Parda
10058,N,5,M,Parda
10061,N,7,F,Parda
10063,N,9,F,Parda
10064,N,3,F,Parda
10072,S,3,M,Parda
10074,N,11,M,Branca
10075,N,3,M,Parda
10076,N,1,M,Parda
10077,N,1,F,Parda
10079,N,1,F,Parda
10080,N,8,F,Parda
10081,N,5,F,Branca
10085,S,1,F,Parda
10087,N,3,M,Parda
10088,N,1,F,Parda
10089,N,8,M,Branca
10100,S,7,F,Branca
10103,N,2,F,Parda
10109,S,2,F,Parda
10116,N,3,M,Parda
10117,N,11,M,Parda
10119,N,11,M,Parda
10126,S,2,F,Parda
10128,S,3,F,Parda
10131,N,3,M,Branca
10132,N,3,M,Parda
10134,N,7,M,Parda
10137,N,11,F,Parda
10138,N,9,M,Parda
10140,N,3,F,Branca
10141,S,7,F,Parda
10146,N,8,F,Parda
10147,N,4,F,Parda
10148,N,1,F,Parda
10149,N,3,F,Branca
10150,N,1,F,Parda
10155,S,7,M,Parda
10157,S,8,M,Parda
10160,N,7,M,Parda
10163,N,2,M,Branca
10164,N,3,M,Parda
10165,N,1,F,Branca
10166,S,4,M,Parda
10167,N,1,M,Parda
10169,N,3,M,Branca
10170,N,4,M,Parda
10174,N,3,M,Parda
10181,N,1,F,Parda
10183,N,10,M,Parda
10185,N,1,M,Parda
10186,N,2,M,Parda
10192,N,8,F,Parda
10194,N,2,F,Parda
10196,N,4,F,Preta
10205,N,3,F,Parda
10208,N,9,F,Parda
10209,N,4,M,Parda
10210,S,8,M,Preta
10211,S,5,M,Parda
10213,N,10,F,Branca
10218,N,4,F,Parda
10219,N,2,F,Parda
10221,N,2,M,Parda
10228,N,1,M,Branca
10229,N,5,M,Parda
10230,N,2,F,Parda
10231,N,2,F,Parda
10233,N,7,F,Parda
10234,S,7,M,Branca
10238,N,7,F,Parda
10239,N,1,F,Parda
10242,S,9,M,Parda
10244,N,11,M,Branca
10247,N,1,M,Parda
10248,S,6,M,Parda
10251,N,3,M,Branca
10252,N,7,M,Parda
10253,N,1,M,Parda
10256,N,1,M,Parda
10263,N,5,F,Branca
10267,N,7,F,Branca
10269,N,1,F,Preta
