id,idade_ingresso,ano_ingresso,tempo_entre_conclusao_em_ingresso,carga_horaria,forma_ingresso,curso,ano_conclusao,situacao_matricula
15638,19,2022,2,3000,Vestibular,Administração,0,Matriculado
15639,23,2022,6,3030,Vestibular,Sistemas de Informação,0,Matriculado
15641,41,2019,24,1600,SISU,Logística,0,Evadido
15642,18,2020,1,1600,SISU,Logística,2022,Formado
15643,19,2022,2,3030,Vestibular,Sistemas de Informação,0,Matriculado
15644,26,2019,11,1600,SISU,Logística,2022,Formado
15645,19,2022,2,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15646,18,2022,1,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15647,37,2018,20,1600,SISU,Processos Gerenciais,2022,Formado
15648,20,2018,3,3030,SISU,Sistemas de Informação,2021,Formado
15650,18,2020,1,3600,SISU,Engenharia de Controle e Automação,0,Evadido
15651,21,2020,3,3600,SISU,Engenharia de Controle e Automação,0,Matriculado
15652,43,2022,26,1600,Vestibular,Logística,0,Evadido
15653,53,2018,10,1600,SISU,Logística,2021,Formado
15654,23,2020,5,3000,SISU,Administração,0,Matriculado
15655,28,2022,11,3600,Vestibular,Engenharia de Controle e Automação,0,Evadido
15656,37,2022,20,1600,Vestibular,Logística,0,Matriculado
15657,41,2019,17,1600,SISU,Logística,2022,Formado
15658,30,2019,11,1600,Vestibular,Logística,2022,Formado
15661,26,2020,1,3030,SISU,Sistemas de Informação,0,Matriculado
15662,19,2018,2,1600,SISU,Processos Gerenciais,0,Matriculado
15663,18,2020,1,3030,SISU,Sistemas de Informação,0,Evadido
15664,18,2019,1,1600,SISU,Processos Gerenciais,2022,Formado
15666,24,2020,6,3000,Vestibular,Administração,0,Evadido
15668,18,2022,1,3000,Vestibular,Administração,0,Matriculado
15670,27,2022,10,3030,Vestibular,Sistemas de Informação,0,Matriculado
15672,23,2022,6,3000,Vestibular,Administração,0,Matriculado
15674,19,2020,1,3000,Vestibular,Administração,0,Matriculado
15675,25,2019,8,1600,SISU,Processos Gerenciais,0,Matriculado
15676,22,2022,5,3000,Vestibular,Administração,0,Matriculado
15677,22,2019,5,1600,SISU,Processos Gerenciais,0,Evadido
15679,19,2020,1,1600,Vestibular,Logística,0,Matriculado
15680,22,2019,22,1600,Vestibular,Processos Gerenciais,0,Evadido
15681,39,2022,22,3000,Vestibular,Administração,0,Evadido
15682,27,2019,9,1600,SISU,Processos Gerenciais,0,Evadido
15683,25,2020,8,3000,Vestibular,Administração,0,Matriculado
15684,20,2021,1,3600,SISU,Engenharia de Controle e Automação,0,Evadido
15685,18,2018,1,3120,SISU,Sistemas de Informação,0,Evadido
15686,31,2019,2,1600,Vestibular,Logística,0,Matriculado
15687,27,2019,8,1600,Vestibular,Processos Gerenciais,2022,Formado
15688,19,2021,2,3030,Vestibular,Sistemas de Informação,0,Matriculado
15689,31,2022,14,3000,Vestibular,Administração,0,Evadido
15690,40,2022,23,3030,Vestibular,Sistemas de Informação,0,Matriculado
15691,32,2021,12,3030,Vestibular,Sistemas de Informação,0,Matriculado
15692,26,2018,9,1600,Vestibular,Logística,2021,Formado
15693,20,2020,2,3030,SISU,Sistemas de Informação,0,Matriculado
15694,22,2021,5,3000,Vestibular,Administração,0,Matriculado
15695,21,2018,4,1600,SISU,Logística,0,Evadido
15696,37,2020,19,3000,SISU,Administração,0,Evadido
15697,30,2018,11,1600,SISU,Logística,2021,Formado
15698,22,2022,5,3030,Vestibular,Sistemas de Informação,0,Matriculado
15700,27,2019,9,1600,SISU,Logística,0,Evadido
15701,20,2019,2,3600,Transferência externa,Engenharia de Controle e Automação,0,Matriculado
15702,28,2020,11,3600,SISU,Engenharia de Controle e Automação,0,Evadido
15703,21,2020,3,3600,Vestibular,Engenharia de Controle e Automação,0,Evadido
15704,19,2018,2,3030,SISU,Sistemas de Informação,2021,Formado
15705,18,2021,1,3030,SISU,Sistemas de Informação,0,Evadido
15706,36,2018,17,1600,SISU,Logística,0,Evadido
15707,27,2019,10,3030,SISU,Sistemas de Informação,0,Matriculado
15708,19,2020,2,3000,Vestibular,Administração,0,Matriculado
15710,31,2020,13,3000,SISU,Administração,0,Evadido
15712,22,2021,5,1600,Vestibular,Logística,0,Matriculado
15713,46,2020,29,3030,Obtenção de novo título,Sistemas de Informação,0,Evadido
15714,22,2019,2,1600,Vestibular,Processos Gerenciais,0,Matriculado
15715,20,2018,3,1600,SISU,Logística,2021,Formado
15716,24,2021,7,3600,Vestibular,Engenharia de Controle e Automação,0,Evadido
15718,19,2019,1,3030,Vestibular,Sistemas de Informação,0,Matriculado
15719,19,2018,2,3030,SISU,Sistemas de Informação,0,Matriculado
15723,26,2021,8,1600,SISU,Logística,0,Evadido
15727,42,2020,4,1600,SISU,Logística,0,Evadido
15729,19,2021,1,3000,SISU,Administração,0,Evadido
15731,25,2021,7,3000,SISU,Administração,0,Matriculado
15732,31,2019,13,1600,SISU,Logística,0,Evadido
15733,19,2019,1,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15735,19,2022,2,3030,Vestibular,Sistemas de Informação,0,Matriculado
15737,20,2019,2,1600,Vestibular,Logística,0,Evadido
15738,23,2020,5,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15739,26,2020,7,3030,SISU,Sistemas de Informação,0,Evadido
15740,21,2019,3,3600,SISU,Engenharia de Controle e Automação,0,Matriculado
15741,19,2021,1,3030,SISU,Sistemas de Informação,0,Matriculado
15742,20,2022,3,3030,Vestibular,Sistemas de Informação,0,Matriculado
15743,21,2022,4,3000,Vestibular,Administração,0,Matriculado
15745,24,2021,9,3600,SISU,Engenharia de Controle e Automação,0,Evadido
15747,19,2022,2,3030,Vestibular,Sistemas de Informação,0,Matriculado
15748,19,2018,1,1600,SISU,Logística,2021,Formado
15749,20,2022,3,3600,Vestibular,Engenharia de Controle e Automação,0,Evadido
15750,20,2022,3,3000,Vestibular,Administração,0,Matriculado
15751,20,2018,3,3030,Vestibular,Sistemas de Informação,0,Evadido
15752,26,2019,9,1600,SISU,Logística,0,Evadido
15753,20,2018,1,1600,SISU,Logística,0,Evadido
15754,19,2021,2,3600,Vestibular,Engenharia de Controle e Automação,0,Evadido
15756,18,2022,1,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15758,20,2020,3,3000,Vestibular,Administração,0,Matriculado
15759,19,2020,1,3000,Vestibular,Administração,0,Evadido
15760,18,2019,1,3600,SISU,Engenharia de Controle e Automação,0,Matriculado
15761,21,2021,3,1600,Vestibular,Logística,0,Matriculado
15762,28,2022,11,3000,Vestibular,Administração,0,Matriculado
15763,23,2019,6,1600,Vestibular,Logística,0,Matriculado
15764,23,2019,6,1600,Vestibular,Processos Gerenciais,2022,Formado
15765,44,2020,14,1600,SISU,Logística,0,Evadido
15766,34,2022,17,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15769,43,2022,26,1600,Vestibular,Logística,0,Matriculado
15771,21,2019,4,1600,SISU,Processos Gerenciais,0,Evadido
15772,29,2018,11,1600,SISU,Processos Gerenciais,0,Evadido
15776,38,2018,20,1600,SISU,Logística,0,Evadido
15777,28,2021,11,3000,Vestibular,Administração,0,Evadido
15780,45,2021,26,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15782,28,2021,11,1600,SISU,Logística,0,Matriculado
15783,23,2021,4,1600,Vestibular,Logística,0,Evadido
15784,19,2021,2,3030,SISU,Sistemas de Informação,0,Evadido
15787,18,2021,0,3600,SISU,Engenharia de Controle e Automação,0,Matriculado
15788,29,2019,12,3030,Vestibular,Sistemas de Informação,0,Evadido
15789,25,2019,8,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15790,25,2022,8,1600,Vestibular,Logística,0,Matriculado
15791,44,2019,20,1600,SISU,Processos Gerenciais,0,Matriculado
15794,28,2021,11,3030,SISU,Sistemas de Informação,0,Evadido
15795,25,2019,7,1600,Vestibular,Logística,0,Matriculado
15796,27,2021,11,3600,Vestibular,Engenharia de Controle e Automação,0,Matriculado
15797,19,2020,2,1600,Vestibular,Logística,0,Evadido
15798,19,2020,1,1600,SISU,Logística,0,Matriculado
15799,35,2021,16,3915,SISU,Engenharia Civil,0,Evadido
15801,27,2021,9,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
15802,50,2020,29,1740,Vestibular,Design de Interiores,0,Evadido
15804,27,2021,10,1740,Obtenção de novo título,Design de Interiores,0,Evadido
15807,19,2019,2,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15808,18,2018,1,1740,SISU,Design de Interiores,0,Evadido
15809,25,2019,7,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
15810,28,2019,10,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15813,20,2019,3,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
15814,21,2020,3,3915,Vestibular,Engenharia Civil,0,Matriculado
15815,22,2019,5,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15817,36,2022,3,3915,Vestibular,Engenharia Civil,0,Evadido
15818,23,2021,4,3915,SISU,Engenharia Civil,0,Evadido
15819,42,2019,24,3915,Transferência externa,Engenharia Civil,0,Matriculado
15823,40,2019,22,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
15824,41,2022,23,3915,Vestibular,Engenharia Civil,0,Matriculado
15825,40,2021,21,3600,Transferência externa,Arquitetura e Urbanismo,0,Matriculado
15826,39,2020,20,1740,Vestibular,Design de Interiores,0,Evadido
15827,20,2021,3,3915,SISU,Engenharia Civil,0,Evadido
15830,32,2021,15,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
15831,29,2018,12,1740,SISU,Design de Interiores,2021,Formado
15832,22,2018,5,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15835,37,2022,19,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
15836,35,2020,17,1740,SISU,Design de Interiores,0,Evadido
15837,41,2019,24,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
15841,25,2021,8,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
15842,54,2021,25,3915,SISU,Engenharia Civil,0,Evadido
15843,27,2019,10,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15848,19,2019,1,1740,Vestibular,Design de Interiores,0,Evadido
15849,22,2022,5,3915,Vestibular,Engenharia Civil,0,Evadido
15850,24,2019,7,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15852,22,2018,5,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
15854,24,2022,7,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15855,20,2018,3,1740,SISU,Design de Interiores,2021,Formado
15856,22,2021,5,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15857,19,2018,2,1740,Vestibular,Design de Interiores,2021,Formado
15858,20,2018,2,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
15860,24,2021,7,1740,Obtenção de novo título,Design de Interiores,0,Matriculado
15862,32,2019,14,3915,Vestibular,Engenharia Civil,0,Evadido
15864,22,2019,5,1740,Vestibular,Design de Interiores,0,Evadido
15867,22,2022,5,3915,Vestibular,Engenharia Civil,0,Matriculado
15869,27,2021,8,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
15872,23,2019,6,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
15875,21,2018,4,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15878,30,2021,12,3600,Transferência externa,Arquitetura e Urbanismo,0,Matriculado
15879,28,2019,10,1740,Vestibular,Design de Interiores,0,Evadido
15880,32,2018,14,3915,Vestibular,Engenharia Civil,0,Matriculado
15883,26,2021,9,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15885,27,2019,9,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15887,19,2019,2,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15888,33,2018,15,1740,SISU,Design de Interiores,0,Evadido
15889,19,2022,2,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15891,27,2019,10,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15893,38,2021,20,3915,SISU,Engenharia Civil,0,Matriculado
15894,31,2018,14,1740,Vestibular,Design de Interiores,0,Evadido
15896,26,2021,8,1740,Obtenção de novo título,Design de Interiores,0,Matriculado
15897,19,2018,2,3600,SISU,Arquitetura e Urbanismo,0,Evadido
15900,22,2018,3,3915,Transferência externa,Engenharia Civil,0,Evadido
15901,20,2019,2,3600,Transferência externa,Arquitetura e Urbanismo,0,Matriculado
15902,19,2018,1,3915,Vestibular,Engenharia Civil,0,Evadido
15903,41,2018,22,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15906,35,2021,18,3915,SISU,Engenharia Civil,0,Evadido
15907,20,2022,3,3915,Vestibular,Engenharia Civil,0,Matriculado
15909,53,2021,35,1740,Obtenção de novo título,Design de Interiores,0,Evadido
15912,20,2021,3,3600,Transferência externa,Arquitetura e Urbanismo,0,Matriculado
15913,19,2020,2,1740,SISU,Design de Interiores,0,Evadido
15919,28,2019,6,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
15921,26,2018,6,3600,Transferência externa,Arquitetura e Urbanismo,0,Evadido
15922,26,2018,6,1740,SISU,Design de Interiores,0,Evadido
15924,52,2021,34,3915,SISU,Engenharia Civil,0,Evadido
15925,20,2021,2,1740,SISU,Design de Interiores,0,Evadido
15926,19,2021,0,1740,SISU,Design de Interiores,0,Matriculado
15927,26,2019,9,1740,Obtenção de novo título,Design de Interiores,0,Matriculado
15929,23,2019,6,3600,SISU,Arquitetura e Urbanismo,0,Evadido
15930,23,2022,6,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15932,21,2022,4,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
15933,22,2022,5,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
15935,21,2021,3,1740,SISU,Design de Interiores,0,Matriculado
15936,19,2022,0,3915,SISU,Engenharia Civil,0,Evadido
15938,41,2022,7,1740,SISU,Design de Interiores,0,Evadido
15939,18,2018,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15940,26,2018,7,3600,Transferência externa,Arquitetura e Urbanismo,0,Matriculado
15943,39,2019,21,1740,Transferência externa,Design de Interiores,0,Evadido
15945,25,2021,7,3915,SISU,Engenharia Civil,0,Evadido
15946,22,2020,4,3915,Vestibular,Engenharia Civil,0,Matriculado
15950,49,2021,32,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
15954,30,2021,12,1740,SISU,Design de Interiores,0,Evadido
15955,23,2019,6,1740,SISU,Design de Interiores,2022,Formado
15959,22,2022,4,1740,Vestibular,Design de Interiores,0,Matriculado
15960,18,2021,1,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
15962,19,2018,2,3915,SISU,Engenharia Civil,0,Matriculado
15963,18,2018,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15968,19,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15976,22,2021,5,3915,SISU,Engenharia Civil,0,Evadido
15977,32,2021,14,1740,Obtenção de novo título,Design de Interiores,0,Evadido
15978,21,2021,4,1740,Vestibular,Design de Interiores,0,Matriculado
15981,18,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15982,25,2021,8,1740,SISU,Design de Interiores,0,Matriculado
15983,21,2020,4,3915,SISU,Engenharia Civil,0,Matriculado
15984,18,2022,1,3600,SISU,Arquitetura e Urbanismo,0,Evadido
15985,19,2021,0,3600,SISU,Arquitetura e Urbanismo,0,Evadido
15986,19,2018,1,1740,SISU,Design de Interiores,0,Evadido
15989,25,2022,8,1740,SISU,Design de Interiores,0,Matriculado
15990,22,2018,5,1740,Vestibular,Design de Interiores,2021,Formado
15991,19,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15992,18,2018,1,3915,Vestibular,Engenharia Civil,0,Evadido
15994,20,2019,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
15995,22,2018,5,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
15996,19,2022,2,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
15997,20,2022,1,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16002,22,2018,4,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16003,20,2022,2,3915,Vestibular,Engenharia Civil,0,Matriculado
16004,20,2021,2,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16005,37,2019,20,3915,SISU,Engenharia Civil,0,Evadido
16007,23,2019,6,3915,Vestibular,Engenharia Civil,0,Evadido
16008,18,2022,1,3915,Vestibular,Engenharia Civil,0,Matriculado
16013,18,2018,1,1740,SISU,Design de Interiores,0,Evadido
16014,25,2018,8,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
16015,18,2022,1,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
16016,26,2021,9,3915,SISU,Engenharia Civil,0,Evadido
16018,34,2021,17,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16023,22,2022,5,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
16024,33,2019,16,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
16027,36,2018,19,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
16028,31,2021,14,1740,Obtenção de novo título,Design de Interiores,0,Evadido
16029,30,2019,13,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16030,18,2022,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16031,18,2020,1,3915,SISU,Engenharia Civil,0,Matriculado
16033,20,2022,1,3915,Vestibular,Engenharia Civil,0,Matriculado
16034,28,2020,9,3915,SISU,Engenharia Civil,0,Evadido
16035,36,2018,19,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
16038,20,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16039,25,2021,9,1740,Obtenção de novo título,Design de Interiores,0,Evadido
16040,19,2019,0,3915,Vestibular,Engenharia Civil,0,Evadido
16041,22,2020,5,1740,Vestibular,Design de Interiores,0,Matriculado
16043,19,2021,1,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16044,25,2021,8,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
16045,19,2022,1,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16048,21,2018,3,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16057,21,2018,3,3915,Vestibular,Engenharia Civil,0,Evadido
16058,19,2018,1,1740,SISU,Design de Interiores,2021,Formado
16059,21,2021,4,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16064,24,2019,6,3915,SISU,Engenharia Civil,0,Evadido
16066,20,2020,3,3915,SISU,Engenharia Civil,0,Evadido
16068,21,2021,3,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
16076,26,2022,8,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Matriculado
16077,18,2018,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16078,26,2019,8,1740,Vestibular,Design de Interiores,0,Evadido
16079,22,2022,3,1740,SISU,Design de Interiores,0,Evadido
16082,50,2021,19,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
16083,21,2019,2,3915,Vestibular,Engenharia Civil,0,Matriculado
16085,36,2019,19,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
16086,18,2021,1,1740,SISU,Design de Interiores,0,Matriculado
16087,23,2020,6,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16089,19,2018,2,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
16091,24,2018,7,1740,SISU,Design de Interiores,2021,Formado
16093,26,2022,9,1740,Vestibular,Design de Interiores,0,Evadido
16094,20,2020,1,1740,SISU,Design de Interiores,2022,Formado
16095,19,2022,1,3915,Vestibular,Engenharia Civil,0,Matriculado
16096,22,2019,5,1740,SISU,Design de Interiores,0,Evadido
16097,18,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16099,50,2022,32,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16100,19,2018,2,3915,Vestibular,Engenharia Civil,0,Matriculado
16103,42,2019,24,1740,Vestibular,Design de Interiores,2021,Formado
16106,27,2020,10,1740,Vestibular,Design de Interiores,0,Matriculado
16107,35,2018,18,1740,Vestibular,Design de Interiores,2021,Formado
16108,36,2020,19,1740,SISU,Design de Interiores,0,Evadido
16109,21,2018,3,1740,Vestibular,Design de Interiores,0,Evadido
16112,26,2022,8,1740,Vestibular,Design de Interiores,0,Matriculado
16113,20,2019,2,1740,SISU,Design de Interiores,2022,Formado
16114,19,2022,1,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16122,42,2018,22,3915,Vestibular,Engenharia Civil,0,Evadido
16123,41,2020,22,3915,SISU,Engenharia Civil,0,Matriculado
16124,54,2019,34,1740,Obtenção de novo título,Design de Interiores,0,Matriculado
16125,37,2021,18,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
16126,50,2021,28,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16127,21,2021,4,3915,SISU,Engenharia Civil,0,Matriculado
16133,42,2019,20,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
16135,36,2019,19,1740,SISU,Design de Interiores,0,Matriculado
16136,53,2021,28,1740,Vestibular,Design de Interiores,0,Matriculado
16137,42,2020,24,1740,Vestibular,Design de Interiores,0,Matriculado
16144,39,2021,22,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
16146,27,2018,8,3915,Vestibular,Engenharia Civil,0,Evadido
16147,20,2018,1,3915,SISU,Engenharia Civil,0,Evadido
16148,23,2022,6,3915,Vestibular,Engenharia Civil,0,Matriculado
16149,32,2022,15,3915,Vestibular,Engenharia Civil,0,Evadido
16152,26,2019,7,1740,Vestibular,Design de Interiores,2022,Formado
16153,37,2021,19,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
16155,19,2020,1,1740,Vestibular,Design de Interiores,0,Matriculado
16158,18,2022,1,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16161,38,2021,20,1740,Obtenção de novo título,Design de Interiores,0,Evadido
16162,27,2019,8,1740,Vestibular,Design de Interiores,2021,Formado
16163,19,2021,2,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16164,20,2019,3,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16167,25,2021,8,1740,Obtenção de novo título,Design de Interiores,0,Matriculado
16168,19,2021,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16169,19,2020,2,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16170,19,2019,1,3915,SISU,Engenharia Civil,0,Matriculado
16173,43,2018,6,3915,SISU,Engenharia Civil,0,Evadido
16178,28,2018,2,1740,SISU,Design de Interiores,0,Matriculado
16179,34,2021,17,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
16180,21,2019,4,1740,SISU,Design de Interiores,0,Evadido
16181,19,2020,1,3915,Vestibular,Engenharia Civil,0,Matriculado
16183,26,2021,9,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
16184,29,2018,11,3915,Transferência externa,Engenharia Civil,0,Evadido
16185,29,2018,12,3915,Transferência externa,Engenharia Civil,0,Evadido
16189,26,2022,9,3915,Vestibular,Engenharia Civil,0,Evadido
16190,19,2022,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16192,20,2022,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16193,21,2019,3,1740,SISU,Design de Interiores,0,Evadido
16197,20,2018,3,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16198,34,2022,15,3915,SISU,Engenharia Civil,0,Matriculado
16202,19,2021,2,3915,SISU,Engenharia Civil,0,Evadido
16206,23,2022,5,1740,SISU,Design de Interiores,0,Matriculado
16208,29,2018,11,3915,Transferência externa,Engenharia Civil,0,Evadido
16209,19,2022,1,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16210,19,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16212,36,2018,18,3915,SISU,Engenharia Civil,0,Evadido
16213,19,2020,1,3915,Vestibular,Engenharia Civil,0,Matriculado
16214,18,2018,1,1740,SISU,Design de Interiores,2021,Formado
16215,20,2019,3,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16216,25,2020,8,3915,SISU,Engenharia Civil,0,Matriculado
16218,50,2019,33,3915,Obtenção de novo título,Engenharia Civil,0,Evadido
16220,20,2018,1,1740,SISU,Design de Interiores,2021,Formado
16221,37,2020,19,3915,SISU,Engenharia Civil,0,Evadido
16222,36,2021,19,3915,SISU,Engenharia Civil,0,Evadido
16223,25,2021,8,1740,SISU,Design de Interiores,0,Matriculado
16226,21,2018,4,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16227,27,2019,6,3915,Vestibular,Engenharia Civil,0,Matriculado
16229,32,2021,15,3915,Obtenção de novo título,Engenharia Civil,0,Matriculado
16230,34,2020,16,3915,Vestibular,Engenharia Civil,0,Evadido
16232,21,2020,3,1740,SISU,Design de Interiores,0,Matriculado
16234,34,2019,17,1740,Obtenção de novo título,Design de Interiores,0,Evadido
16236,19,2018,2,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16238,19,2019,2,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16240,20,2020,3,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16242,18,2021,1,1740,SISU,Design de Interiores,0,Evadido
16244,21,2020,4,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16247,30,2021,12,3915,SISU,Engenharia Civil,0,Evadido
16249,36,2021,19,1740,Obtenção de novo título,Design de Interiores,0,Evadido
16252,23,2022,6,3915,Vestibular,Engenharia Civil,0,Matriculado
16253,25,2018,7,1740,SISU,Design de Interiores,2021,Formado
16254,21,2018,4,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16257,18,2018,1,3915,SISU,Engenharia Civil,0,Evadido
16258,20,2019,0,1740,Vestibular,Design de Interiores,0,Evadido
16260,24,2021,7,1740,SISU,Design de Interiores,0,Evadido
16262,20,2019,2,1740,Vestibular,Design de Interiores,0,Matriculado
16264,20,2021,3,3915,SISU,Engenharia Civil,0,Matriculado
16266,20,2018,5,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16267,21,2018,4,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16269,21,2022,3,3915,Vestibular,Engenharia Civil,0,Matriculado
16274,20,2020,2,3915,Vestibular,Engenharia Civil,0,Matriculado
16276,20,2018,2,1740,SISU,Design de Interiores,2021,Formado
16277,19,2020,1,3915,Vestibular,Engenharia Civil,0,Matriculado
16279,19,2022,1,1740,Vestibular,Design de Interiores,0,Matriculado
16281,32,2019,15,3600,Obtenção de novo título,Arquitetura e Urbanismo,0,Evadido
16284,53,2020,35,3915,SISU,Engenharia Civil,0,Matriculado
16285,60,2021,43,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
16286,20,2019,2,3915,SISU,Engenharia Civil,0,Evadido
16288,43,2021,26,3915,SISU,Engenharia Civil,0,Evadido
16290,20,2020,1,1740,Vestibular,Design de Interiores,0,Evadido
16291,24,2019,6,1740,SISU,Design de Interiores,0,Evadido
16292,22,2019,4,3600,Vestibular,Arquitetura e Urbanismo,0,Matriculado
16293,25,2021,8,3915,SISU,Engenharia Civil,0,Evadido
16294,20,2019,3,3600,Vestibular,Arquitetura e Urbanismo,0,Evadido
16295,19,2020,1,3600,SISU,Arquitetura e Urbanismo,0,Matriculado
16296,19,2021,2,3600,SISU,Arquitetura e Urbanismo,0,Evadido
16298,19,2022,2,1740,Vestibular,Design de Interiores,0,Matriculado
