id,campus,curso,turno,ultima_avaliacao_mec,relacao_aluno_professor,perc_rfp_ate_1salmeio_curso,area_conhecimento,grau_academico
3683,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3685,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3688,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3689,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3692,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3693,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3695,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3696,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3697,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3698,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3701,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3702,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3703,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3705,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3706,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3707,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3708,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3709,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3711,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3712,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3713,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3714,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3717,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3718,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3720,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3722,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3723,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3726,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3728,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3729,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3731,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3733,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3734,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3735,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3736,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3740,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3741,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3743,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3744,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3745,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3747,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3748,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3749,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3752,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3754,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3759,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3760,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3761,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3762,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3763,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3766,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3768,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3769,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3770,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3771,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3773,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3774,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3776,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3777,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3780,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3781,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3783,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3786,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3787,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3788,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3789,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3790,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3791,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3792,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3793,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3795,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3798,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3799,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3800,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3803,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3805,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3806,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3807,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3808,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3809,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3810,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3813,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3814,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3817,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3818,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3821,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3823,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3824,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3825,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3827,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3831,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3836,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3837,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3841,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3842,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3846,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3847,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3848,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3851,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3853,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3858,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3861,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3862,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3865,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3866,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3867,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3868,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3870,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3871,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3874,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3875,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3877,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3880,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3882,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3883,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3885,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3889,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3890,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3893,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3894,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3896,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3899,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3900,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3902,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3907,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3908,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3909,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3910,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3913,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3914,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3915,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3917,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3918,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3920,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3921,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3923,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3924,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3925,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3928,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3930,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3931,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3932,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3933,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3934,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3935,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3936,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3938,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3940,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3941,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3943,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3944,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3946,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3947,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3948,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3950,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3952,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3953,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3954,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3957,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3958,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3960,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3961,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3963,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3973,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3975,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3976,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3979,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3985,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3986,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3987,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
3988,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3990,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3995,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
3997,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4001,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4003,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4004,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4005,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4006,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4007,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4008,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4009,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4010,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4011,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4012,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4013,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4015,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4016,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4020,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4023,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4027,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4028,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4030,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4031,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4034,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4035,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4036,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4041,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4044,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4045,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4046,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4047,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4049,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4050,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4051,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4055,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4056,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4057,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4059,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4063,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4065,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4068,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4069,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4075,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4076,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4086,Betim,Engenharia de Controle e Automação,Noturno,5,5.10,43,Engenharias,Bacharelado
4089,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4090,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4092,Betim,Engenharia Mecânica,Noturno,4,4.90,39,Engenharias,Bacharelado
4094,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4099,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4101,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4102,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4104,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4105,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4106,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4109,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4111,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4113,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4115,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4116,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4117,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4118,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4122,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4125,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4126,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4127,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4128,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4129,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4135,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4140,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4143,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4144,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4145,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4146,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4150,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4151,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4152,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4153,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4155,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4156,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4157,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4158,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4159,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4161,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4166,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4167,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4168,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4169,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4170,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4172,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4173,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4174,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4175,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4179,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4180,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4181,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4183,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4184,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4188,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4190,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4191,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4192,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4195,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4196,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4197,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4200,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4202,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4203,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4204,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4207,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4208,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4210,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4211,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4212,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4213,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4214,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4216,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4217,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4218,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4219,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4220,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4221,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4222,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4223,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4224,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4225,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4226,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4227,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4228,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4229,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4232,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4234,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4235,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4237,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
